,mean,min,max
2863,4987.0,910.0,9064.0
2864,2459.0,1944.0,2974.0
2865,196.0,71.0,321.0
2866,221.5,132.0,311.0
2867,1696.5,1173.0,2220.0
2868,46.5,0.0,93.0
2869,1763.0,556.0,2970.0
2870,4985.0,1067.0,8903.0
2871,1146.0,553.0,1739.0
2872,59.0,40.0,78.0
2873,74.5,30.0,119.0
2874,1099.0,170.0,2028.0
2875,46.0,25.0,67.0
2876,2192.0,596.0,3788.0
2877,1608.5,871.0,2346.0
2878,38.0,2.0,74.0
2879,1407.0,774.0,2040.0
2880,1690.5,1057.0,2324.0
2881,1671.0,1092.0,2250.0
2882,3218.0,567.0,5869.0
2883,150.5,118.0,183.0
2884,58.5,0.0,117.0
2885,2343.5,2146.0,2541.0
2886,4985.5,4713.0,5258.0
2887,525.5,348.0,703.0
2888,627.0,193.0,1061.0
2889,2662.0,2156.0,3168.0
2890,4331.0,2702.0,5960.0
2891,4986.5,3606.0,6367.0
2892,4027.5,1889.0,6166.0
2893,1822.5,771.0,2874.0
2894,4586.0,2068.0,7104.0
2895,1054.0,871.0,1237.0
2896,4973.0,4445.0,5501.0
2897,4978.0,3097.0,6859.0
2898,391.0,150.0,632.0
2899,4559.0,1126.0,7992.0
2900,30.0,10.0,50.0
2901,3968.5,2981.0,4956.0
2902,288.5,148.0,429.0
2903,2781.0,1779.0,3783.0
2904,41.5,0.0,83.0
2905,3757.0,533.0,6981.0
2906,4964.0,4162.0,5766.0
2907,4831.5,4257.0,5406.0
2908,1941.0,294.0,3588.0
2909,4984.5,1401.0,8568.0
2910,919.5,740.0,1099.0
2911,4007.0,2166.0,5848.0
2912,829.0,186.0,1472.0
2913,4982.0,1217.0,8747.0
2914,2668.0,1506.0,3830.0
2915,2425.5,320.0,4531.0
2916,977.0,310.0,1644.0
2917,2121.5,1838.0,2405.0
2918,4960.0,2608.0,7312.0
2919,1215.5,51.0,2380.0
2920,1438.5,360.0,2517.0
2921,420.0,184.0,656.0
2922,63.5,0.0,127.0
2923,4993.0,1863.0,8123.0
2924,112.5,70.0,155.0
2925,4972.0,1106.0,8838.0
2926,38.0,12.0,64.0
2927,1139.5,405.0,1874.0
2928,2033.0,1740.0,2326.0
2929,817.5,212.0,1423.0
2930,4986.5,655.0,9318.0
2931,663.5,106.0,1221.0
2932,1054.0,757.0,1351.0
2933,4990.0,762.0,9218.0
2934,4730.5,1070.0,8391.0
2935,4983.5,4189.0,5778.0
2936,3403.5,1217.0,5590.0
2937,2938.0,2656.0,3220.0
2938,4973.5,1169.0,8778.0
2939,88.0,52.0,124.0
2940,518.0,333.0,703.0
2941,3328.0,2663.0,3993.0
2942,1846.0,666.0,3026.0
2943,1686.5,883.0,2490.0
2944,3048.5,366.0,5731.0
2945,72.5,3.0,142.0
2946,2569.0,2252.0,2886.0
2947,4495.0,1256.0,7734.0
2948,4660.0,860.0,8460.0
2949,3168.5,1293.0,5044.0
2950,3794.0,265.0,7323.0
2951,455.5,432.0,479.0
2952,4942.0,3457.0,6427.0
2953,4763.5,2242.0,7285.0
2954,489.0,189.0,789.0
2955,446.0,250.0,642.0
2956,3415.0,2126.0,4704.0
2957,4983.0,4648.0,5318.0
2958,4986.5,2837.0,7136.0
2959,138.5,1.0,276.0
2960,311.5,289.0,334.0
2961,2891.5,2435.0,3348.0
2962,2041.0,1071.0,3011.0
2963,265.5,176.0,355.0
2964,2093.0,516.0,3670.0
2965,634.0,608.0,660.0
2966,4987.5,618.0,9357.0
2967,4933.0,3752.0,6114.0
2968,2017.5,376.0,3659.0
2969,4972.0,1783.0,8161.0
2970,4986.5,613.0,9360.0
2971,642.0,289.0,995.0
2972,4978.5,3411.0,6546.0
2973,3517.0,2646.0,4388.0
2974,3580.5,2223.0,4938.0
2975,2595.0,1044.0,4146.0
2976,33.0,0.0,66.0
2977,146.5,55.0,238.0
2978,1241.0,522.0,1960.0
2979,3543.0,2377.0,4709.0
2980,2522.0,685.0,4359.0
2981,339.0,129.0,549.0
2982,1684.0,606.0,2762.0
2983,894.5,66.0,1723.0
2984,2393.0,271.0,4515.0
2985,4984.5,2865.0,7104.0
2986,2489.5,1896.0,3083.0
2987,3687.0,1844.0,5530.0
2988,1021.0,991.0,1051.0
2989,3037.0,309.0,5765.0
2990,1368.0,281.0,2455.0
2991,4988.5,1228.0,8749.0
2992,1110.0,1007.0,1213.0
2993,4988.0,2291.0,7685.0
2994,3483.5,2149.0,4818.0
2995,1609.5,947.0,2272.0
2996,1794.5,182.0,3407.0
2997,1905.0,1852.0,1958.0
2998,2185.0,1185.0,3185.0
2999,4955.0,3431.0,6479.0
3000,4366.5,2968.0,5765.0
3001,1521.0,466.0,2576.0
3002,154.5,57.0,252.0
3003,1629.0,1367.0,1891.0
3004,751.0,692.0,810.0
3005,1471.5,955.0,1988.0
3006,90.5,77.0,104.0
3007,2318.0,934.0,3702.0
3008,3112.5,305.0,5920.0
3009,4961.5,4096.0,5827.0
3010,785.5,621.0,950.0
3011,4981.0,3513.0,6449.0
3012,1880.5,1618.0,2143.0
3013,1781.0,951.0,2611.0
3014,2750.0,1490.0,4010.0
3015,1882.5,894.0,2871.0
3016,26.5,12.0,41.0
3017,920.0,684.0,1156.0
3018,2884.5,2094.0,3675.0
3019,2565.0,1497.0,3633.0
3020,4993.0,4889.0,5097.0
3021,471.5,349.0,594.0
3022,4944.5,1631.0,8258.0
3023,4545.5,3223.0,5868.0
3024,4460.5,280.0,8641.0
3025,3901.5,180.0,7623.0
3026,4989.0,4556.0,5422.0
3027,3034.5,2437.0,3632.0
3028,25.5,19.0,32.0
3029,4979.0,1028.0,8930.0
3030,4420.0,3814.0,5026.0
3031,1555.0,232.0,2878.0
3032,257.5,62.0,453.0
3033,90.0,52.0,128.0
3034,2941.5,1320.0,4563.0
3035,3274.0,2888.0,3660.0
3036,347.5,175.0,520.0
3037,661.5,401.0,922.0
3038,1798.5,1643.0,1954.0
3039,248.0,41.0,455.0
3040,485.0,242.0,728.0
3041,835.0,117.0,1553.0
3042,2557.0,1815.0,3299.0
3043,4396.5,3251.0,5542.0
3044,30.0,0.0,60.0
3045,1098.0,588.0,1608.0
3046,4954.5,3235.0,6674.0
3047,1285.0,569.0,2001.0
3048,2555.5,1180.0,3931.0
3049,266.5,132.0,401.0
3050,345.5,304.0,387.0
3051,4950.0,2765.0,7135.0
3052,1856.0,1649.0,2063.0
3053,40.5,19.0,62.0
3054,3550.5,526.0,6575.0
3055,3774.0,3732.0,3816.0
3056,269.0,260.0,278.0
3057,1223.5,1129.0,1318.0
3058,4981.0,2531.0,7431.0
3059,1789.0,1749.0,1829.0
3060,3322.5,2271.0,4374.0
3061,2324.0,1544.0,3104.0
3062,4976.5,3350.0,6603.0
3063,4993.0,1052.0,8934.0
3064,4984.0,2982.0,6986.0
3065,816.5,450.0,1183.0
3066,1298.0,1197.0,1399.0
3067,747.0,461.0,1033.0
3068,2066.0,981.0,3151.0
3069,1051.0,635.0,1467.0
3070,4959.0,2301.0,7617.0
3071,137.0,0.0,274.0
3072,1498.5,691.0,2306.0
3073,954.5,124.0,1785.0
3074,4449.0,2350.0,6548.0
3075,1865.0,562.0,3168.0
3076,248.0,224.0,272.0
3077,267.0,44.0,490.0
3078,4987.0,3252.0,6722.0
3079,2949.5,1281.0,4618.0
3080,4856.0,2916.0,6796.0
3081,3216.5,2667.0,3766.0
3082,2613.0,539.0,4687.0
3083,2173.0,872.0,3474.0
3084,4981.5,3653.0,6310.0
3085,2989.0,1443.0,4535.0
3086,206.5,51.0,362.0
3087,3980.0,835.0,7125.0
3088,4974.5,3355.0,6594.0
3089,74.0,31.0,117.0
3090,1747.5,1182.0,2313.0
3091,1365.0,983.0,1747.0
3092,4963.5,4195.0,5732.0
3093,2553.5,384.0,4723.0
3094,3845.0,3578.0,4112.0
3095,1527.0,885.0,2169.0
3096,212.0,120.0,304.0
3097,1787.0,790.0,2784.0
3098,4984.5,4437.0,5532.0
3099,1669.5,248.0,3091.0
3100,522.0,405.0,639.0
3101,1086.0,165.0,2007.0
3102,3539.5,2084.0,4995.0
3103,1618.5,612.0,2625.0
3104,3470.5,3281.0,3660.0
3105,967.0,370.0,1564.0
3106,1387.0,894.0,1880.0
3107,41.0,21.0,61.0
3108,1438.5,404.0,2473.0
3109,37.0,16.0,58.0
3110,318.5,297.0,340.0
3111,177.5,0.0,355.0
3112,25.5,0.0,51.0
3113,3987.5,922.0,7053.0
3114,4991.5,2543.0,7440.0
3115,4676.5,658.0,8695.0
3116,1365.0,428.0,2302.0
3117,3916.5,2795.0,5038.0
3118,561.5,452.0,671.0
3119,2687.0,1798.0,3576.0
3120,811.0,607.0,1015.0
3121,1866.5,1321.0,2412.0
3122,60.5,0.0,121.0
3123,3241.5,1575.0,4908.0
3124,504.5,177.0,832.0
3125,2729.0,2082.0,3376.0
3126,2663.0,356.0,4970.0
3127,3411.5,954.0,5869.0
3128,1961.5,714.0,3209.0
3129,266.5,234.0,299.0
3130,1589.0,729.0,2449.0
3131,2259.5,383.0,4136.0
3132,3489.5,3067.0,3912.0
3133,1996.0,1802.0,2190.0
3134,763.0,238.0,1288.0
3135,3903.5,1317.0,6490.0
3136,1672.0,1186.0,2158.0
3137,605.5,153.0,1058.0
3138,386.0,180.0,592.0
3139,4990.0,2248.0,7732.0
3140,1716.0,928.0,2504.0
3141,4975.5,2324.0,7627.0
3142,4983.5,2046.0,7921.0
3143,4992.5,4909.0,5076.0
3144,271.0,100.0,442.0
3145,3923.5,1597.0,6250.0
3146,535.0,424.0,646.0
3147,450.0,150.0,750.0
3148,3639.0,1172.0,6106.0
3149,1430.0,1147.0,1713.0
3150,1506.0,574.0,2438.0
3151,28.0,13.0,43.0
3152,3183.5,2799.0,3568.0
3153,478.0,62.0,894.0
3154,4987.5,1514.0,8461.0
3155,1199.0,1123.0,1275.0
3156,303.5,213.0,394.0
3157,699.0,462.0,936.0
3158,4974.5,1052.0,8897.0
3159,1064.5,333.0,1796.0
3160,2720.5,1888.0,3553.0
3161,440.5,221.0,660.0
3162,4985.0,4179.0,5791.0
3163,2426.0,1502.0,3350.0
3164,734.5,451.0,1018.0
3165,1713.5,1379.0,2048.0
3166,4958.0,4532.0,5384.0
3167,1942.0,635.0,3249.0
3168,2312.5,1334.0,3291.0
3169,4956.0,4457.0,5455.0
3170,121.5,0.0,243.0
3171,3593.0,908.0,6278.0
3172,4876.5,3499.0,6254.0
3173,3068.5,471.0,5666.0
3174,4856.5,1583.0,8130.0
3175,4978.5,4145.0,5812.0
3176,4986.5,1440.0,8533.0
3177,4978.0,3308.0,6648.0
3178,3086.5,2871.0,3302.0
3179,402.0,45.0,759.0
3180,1600.5,10.0,3191.0
3181,4979.5,2420.0,7539.0
3182,4980.5,414.0,9547.0
3183,477.0,397.0,557.0
3184,2817.0,1711.0,3923.0
3185,2694.0,2376.0,3012.0
3186,2924.0,1456.0,4392.0
3187,632.5,308.0,957.0
3188,4983.0,3161.0,6805.0
3189,4659.0,4487.0,4831.0
3190,3019.0,377.0,5661.0
3191,1484.5,938.0,2031.0
3192,3826.0,25.0,7627.0
3193,4638.5,4292.0,4985.0
3194,4912.5,3865.0,5960.0
3195,4993.5,1230.0,8757.0
3196,960.0,127.0,1793.0
3197,2669.5,461.0,4878.0
3198,4296.5,1144.0,7449.0
3199,1075.0,171.0,1979.0
3200,331.0,138.0,524.0
3201,3647.5,2428.0,4867.0
3202,43.5,0.0,87.0
3203,2223.0,1426.0,3020.0
3204,3427.5,2868.0,3987.0
3205,556.0,171.0,941.0
3206,133.5,43.0,224.0
3207,1188.0,532.0,1844.0
3208,952.0,899.0,1005.0
3209,1189.5,657.0,1722.0
3210,3446.5,103.0,6790.0
3211,3735.0,376.0,7094.0
3212,1114.5,912.0,1317.0
3213,364.5,92.0,637.0
3214,3042.0,1966.0,4118.0
3215,419.0,0.0,838.0
3216,1803.5,1105.0,2502.0
3217,161.5,118.0,205.0
3218,3130.5,1621.0,4640.0
3219,1777.5,1151.0,2404.0
3220,1553.0,163.0,2943.0
3221,1787.0,533.0,3041.0
3222,1172.0,729.0,1615.0
3223,4958.0,1833.0,8083.0
3224,1178.5,905.0,1452.0
3225,138.0,93.0,183.0
3226,785.0,498.0,1072.0
3227,1277.0,1135.0,1419.0
3228,2992.5,2962.0,3023.0
3229,1356.5,515.0,2198.0
3230,4992.5,2132.0,7853.0
3231,567.0,180.0,954.0
3232,677.0,565.0,789.0
3233,74.5,54.0,95.0
3234,334.0,99.0,569.0
3235,69.0,52.0,86.0
3236,50.5,19.0,82.0
3237,2141.5,1053.0,3230.0
3238,2169.5,339.0,4000.0
3239,1593.5,538.0,2649.0
3240,4993.0,2089.0,7897.0
3241,53.0,21.0,85.0
3242,494.5,462.0,527.0
3243,4991.5,4065.0,5918.0
3244,55.5,25.0,86.0
3245,387.0,120.0,654.0
3246,3594.0,2302.0,4886.0
3247,4991.0,1749.0,8233.0
3248,41.5,17.0,66.0
3249,1417.5,1390.0,1445.0
3250,1444.5,332.0,2557.0
3251,1256.5,1231.0,1282.0
3252,1767.5,1006.0,2529.0
3253,1774.0,260.0,3288.0
3254,1783.0,713.0,2853.0
3255,360.5,335.0,386.0
3256,4431.5,1450.0,7413.0
3257,4994.5,588.0,9401.0
3258,2290.5,1868.0,2713.0
3259,779.0,429.0,1129.0
3260,32.0,0.0,64.0
3261,1231.0,1092.0,1370.0
3262,4988.0,3166.0,6810.0
3263,143.0,139.0,147.0
3264,1736.0,685.0,2787.0
3265,2437.0,1515.0,3359.0
3266,4962.5,2584.0,7341.0
3267,4982.0,3204.0,6760.0
3268,2314.0,1953.0,2675.0
3269,4929.0,4075.0,5783.0
3270,888.0,740.0,1036.0
3271,2609.0,2312.0,2906.0
3272,847.5,26.0,1669.0
3273,3024.5,2978.0,3071.0
3274,4978.0,1563.0,8393.0
3275,27.5,0.0,55.0
3276,4985.0,2669.0,7301.0
3277,4985.0,2921.0,7049.0
3278,2414.5,2020.0,2809.0
3279,449.0,406.0,492.0
3280,3606.5,481.0,6732.0
3281,1136.5,349.0,1924.0
3282,4988.5,2150.0,7827.0
3283,4977.0,2529.0,7425.0
3284,3666.5,3450.0,3883.0
3285,4985.0,156.0,9814.0
3286,328.5,256.0,401.0
3287,4987.5,2522.0,7453.0
3288,4993.5,4602.0,5385.0
3289,232.0,154.0,310.0
3290,2314.0,868.0,3760.0
3291,2173.0,1416.0,2930.0
3292,1373.0,1114.0,1632.0
3293,606.5,594.0,619.0
3294,422.0,207.0,637.0
3295,2282.0,657.0,3907.0
3296,3956.0,3360.0,4552.0
3297,50.0,43.0,57.0
3298,4958.0,4444.0,5472.0
3299,1790.0,1068.0,2512.0
3300,2184.5,1408.0,2961.0
3301,1014.5,210.0,1819.0
3302,4984.5,4495.0,5474.0
3303,2060.0,950.0,3170.0
3304,3011.0,2449.0,3573.0
3305,37.0,16.0,58.0
3306,432.0,125.0,739.0
3307,1518.0,726.0,2310.0
3308,3806.0,1052.0,6560.0
3309,93.5,51.0,136.0
3310,3552.0,272.0,6832.0
3311,4991.5,2707.0,7276.0
3312,4286.0,2527.0,6045.0
3313,4497.5,2403.0,6592.0
3314,3746.5,3127.0,4366.0
3315,523.0,141.0,905.0
3316,631.5,549.0,714.0
3317,1962.0,726.0,3198.0
3318,37.5,0.0,75.0
3319,1919.5,1914.0,1925.0
3320,2036.0,1461.0,2611.0
3321,276.5,256.0,297.0
3322,4967.0,3807.0,6127.0
3323,371.0,73.0,669.0
3324,750.5,654.0,847.0
3325,4006.0,3866.0,4146.0
3326,2776.5,2074.0,3479.0
3327,272.0,28.0,516.0
3328,4986.5,2391.0,7582.0
3329,852.5,331.0,1374.0
3330,112.5,55.0,170.0
3331,2470.5,1967.0,2974.0
3332,218.0,57.0,379.0
3333,438.0,140.0,736.0
3334,2688.5,822.0,4555.0
3335,55.0,29.0,81.0
3336,2935.5,1316.0,4555.0
3337,2758.0,2225.0,3291.0
3338,1811.0,1522.0,2100.0
3339,1530.0,379.0,2681.0
3340,1396.5,591.0,2202.0
3341,2045.0,578.0,3512.0
3342,3202.0,1427.0,4977.0
3343,417.0,320.0,514.0
3344,3387.0,3244.0,3530.0
3345,2381.0,2192.0,2570.0
3346,867.5,558.0,1177.0
3347,1707.0,1412.0,2002.0
3348,4993.0,815.0,9171.0
3349,4563.5,661.0,8466.0
3350,351.0,241.0,461.0
3351,1467.5,297.0,2638.0
3352,4968.5,4928.0,5009.0
3353,742.0,128.0,1356.0
3354,685.0,677.0,693.0
3355,4987.0,2908.0,7066.0
3356,2531.5,613.0,4450.0
3357,3640.0,633.0,6647.0
3358,361.0,50.0,672.0
3359,1268.5,758.0,1779.0
3360,2906.5,662.0,5151.0
3361,570.0,257.0,883.0
3362,3654.5,277.0,7032.0
3363,414.5,173.0,656.0
3364,686.5,187.0,1186.0
3365,4990.0,2263.0,7717.0
3366,3959.0,3551.0,4367.0
3367,35.0,10.0,60.0
3368,660.5,372.0,949.0
3369,4989.5,635.0,9344.0
3370,2301.5,2203.0,2400.0
3371,4979.5,4314.0,5645.0
3372,4965.5,3558.0,6373.0
3373,2347.0,1465.0,3229.0
3374,2665.5,996.0,4335.0
3375,37.0,16.0,58.0
3376,2271.5,868.0,3675.0
3377,474.0,39.0,909.0
3378,649.5,581.0,718.0
3379,2941.0,887.0,4995.0
3380,3178.5,142.0,6215.0
3381,1262.5,295.0,2230.0
3382,270.0,227.0,313.0
3383,3276.0,2873.0,3679.0
3384,4499.0,2300.0,6698.0
3385,84.0,32.0,136.0
3386,351.5,126.0,577.0
3387,4972.0,2059.0,7885.0
3388,1428.0,1016.0,1840.0
3389,159.0,121.0,197.0
3390,4984.5,3572.0,6397.0
3391,269.0,93.0,445.0
3392,4985.5,3911.0,6060.0
3393,1045.5,718.0,1373.0
3394,444.0,295.0,593.0
3395,1719.5,1200.0,2239.0
3396,4980.0,4409.0,5551.0
3397,3676.5,2018.0,5335.0
3398,657.0,409.0,905.0
3399,189.0,0.0,378.0
3400,2272.0,1368.0,3176.0
3401,103.5,0.0,207.0
3402,701.5,463.0,940.0
3403,2011.0,739.0,3283.0
3404,3405.5,1028.0,5783.0
3405,439.5,396.0,483.0
3406,4975.0,3260.0,6690.0
3407,1399.0,716.0,2082.0
3408,4928.0,912.0,8944.0
3409,278.0,85.0,471.0
3410,2728.0,219.0,5237.0
3411,4967.0,1728.0,8206.0
3412,374.5,218.0,531.0
3413,2856.5,1375.0,4338.0
3414,268.0,50.0,486.0
3415,4982.5,3443.0,6522.0
3416,3766.0,2220.0,5312.0
3417,3483.0,600.0,6366.0
3418,4261.0,1872.0,6650.0
3419,125.5,47.0,204.0
3420,4202.0,3702.0,4702.0
3421,4982.0,4650.0,5314.0
3422,1994.5,499.0,3490.0
3423,4235.5,3547.0,4924.0
3424,1334.5,942.0,1727.0
3425,3583.5,2669.0,4498.0
3426,1565.0,522.0,2608.0
3427,4971.0,4370.0,5572.0
3428,4296.5,4034.0,4559.0
3429,4981.0,3158.0,6804.0
3430,66.0,65.0,67.0
3431,4959.5,3047.0,6872.0
3432,4983.5,1971.0,7996.0
3433,223.0,0.0,446.0
3434,3729.5,2144.0,5315.0
3435,4984.5,1080.0,8889.0
3436,2363.0,914.0,3812.0
3437,2295.5,931.0,3660.0
3438,2247.5,1020.0,3475.0
3439,1583.0,1340.0,1826.0
3440,231.0,30.0,432.0
3441,4588.0,1569.0,7607.0
3442,499.5,253.0,746.0
3443,78.5,11.0,146.0
3444,579.5,181.0,978.0
3445,1802.5,288.0,3317.0
3446,199.0,45.0,353.0
3447,4984.5,1586.0,8383.0
3448,3792.0,3617.0,3967.0
3449,600.0,63.0,1137.0
3450,286.0,148.0,424.0
3451,4984.0,4332.0,5636.0
3452,3737.5,2500.0,4975.0
3453,2661.5,2462.0,2861.0
3454,1479.5,1160.0,1799.0
3455,375.0,45.0,705.0
3456,4975.0,3017.0,6933.0
3457,198.5,177.0,220.0
3458,28.0,12.0,44.0
3459,1639.0,1632.0,1646.0
3460,1086.5,621.0,1552.0
3461,4967.0,2774.0,7160.0
3462,4993.5,2796.0,7191.0
3463,1810.5,490.0,3131.0
3464,4952.0,3679.0,6225.0
3465,4960.0,3603.0,6317.0
3466,4960.5,3705.0,6216.0
3467,4978.0,2762.0,7194.0
3468,1678.5,1458.0,1899.0
3469,4981.5,428.0,9535.0
3470,1330.0,201.0,2459.0
3471,362.0,121.0,603.0
3472,54.5,29.0,80.0
3473,1557.5,1278.0,1837.0
3474,4984.5,820.0,9149.0
3475,4916.0,3306.0,6526.0
3476,4994.5,566.0,9423.0
3477,4953.5,3625.0,6282.0
3478,3641.5,2901.0,4382.0
3479,4960.5,4213.0,5708.0
3480,26.5,0.0,53.0
3481,394.5,186.0,603.0
3482,1205.5,56.0,2355.0
3483,4965.0,3450.0,6480.0
3484,4117.0,1456.0,6778.0
3485,4959.5,3416.0,6503.0
3486,128.5,0.0,257.0
3487,35.0,20.0,50.0
3488,2347.5,1655.0,3040.0
3489,2708.5,2374.0,3043.0
3490,3069.0,2557.0,3581.0
3491,354.0,100.0,608.0
3492,56.5,55.0,58.0
3493,2058.5,490.0,3627.0
3494,4891.0,3763.0,6019.0
3495,64.5,13.0,116.0
3496,4967.5,640.0,9295.0
3497,2332.5,1671.0,2994.0
3498,2908.0,632.0,5184.0
3499,4024.0,1559.0,6489.0
3500,2098.0,1067.0,3129.0
3501,4958.0,4590.0,5326.0
3502,4980.5,2874.0,7087.0
3503,2676.0,135.0,5217.0
3504,325.5,123.0,528.0
3505,4953.0,1089.0,8817.0
3506,4980.0,715.0,9245.0
3507,4977.0,4002.0,5952.0
3508,436.5,0.0,873.0
3509,248.0,204.0,292.0
3510,463.5,100.0,827.0
3511,2003.5,1865.0,2142.0
3512,56.5,0.0,113.0
3513,1036.0,0.0,2072.0
3514,376.0,84.0,668.0
3515,229.0,101.0,357.0
3516,3310.0,3051.0,3569.0
3517,272.5,118.0,427.0
3518,97.0,44.0,150.0
3519,1835.0,1684.0,1986.0
3520,4981.0,1574.0,8388.0
3521,263.0,0.0,526.0
3522,3790.0,3186.0,4394.0
3523,4955.5,2419.0,7492.0
3524,2625.0,567.0,4683.0
3525,153.0,94.0,212.0
3526,827.0,688.0,966.0
3527,4466.5,2764.0,6169.0
3528,161.0,118.0,204.0
3529,4587.5,2533.0,6642.0
3530,2085.5,1092.0,3079.0
3531,4200.5,289.0,8112.0
3532,673.0,220.0,1126.0
3533,4966.0,3143.0,6789.0
3534,2783.5,555.0,5012.0
3535,98.0,1.0,195.0
3536,1613.5,946.0,2281.0
3537,2361.0,772.0,3950.0
3538,2798.0,1978.0,3618.0
3539,4990.0,3210.0,6770.0
3540,3638.0,1097.0,6179.0
3541,719.5,247.0,1192.0
3542,4543.5,4346.0,4741.0
3543,3826.0,1837.0,5815.0
3544,259.0,117.0,401.0
3545,4986.5,3938.0,6035.0
3546,805.0,141.0,1469.0
3547,1892.0,1815.0,1969.0
3548,1626.0,1585.0,1667.0
3549,168.0,88.0,248.0
3550,1864.0,1357.0,2371.0
3551,712.0,563.0,861.0
3552,4957.5,1633.0,8282.0
3553,3540.0,2428.0,4652.0
3554,159.5,0.0,319.0
3555,1797.0,1070.0,2524.0
3556,618.5,150.0,1087.0
3557,2928.0,356.0,5500.0
3558,4990.5,3850.0,6131.0
3559,852.5,469.0,1236.0
3560,4985.0,3665.0,6305.0
3561,2339.5,1456.0,3223.0
3562,342.0,33.0,651.0
3563,65.0,11.0,119.0
3564,1231.5,614.0,1849.0
3565,2092.5,1847.0,2338.0
3566,2274.5,2198.0,2351.0
3567,2612.5,1414.0,3811.0
3568,300.0,124.0,476.0
3569,1076.5,515.0,1638.0
3570,1112.0,226.0,1998.0
3571,184.0,4.0,364.0
3572,3659.0,984.0,6334.0
3573,4979.0,996.0,8962.0
3574,2827.0,1635.0,4019.0
3575,4979.5,2231.0,7728.0
3576,26.5,0.0,53.0
3577,1775.0,1271.0,2279.0
3578,4992.5,4068.0,5917.0
3579,275.0,67.0,483.0
3580,4964.5,2820.0,7109.0
3581,1400.5,1061.0,1740.0
3582,1486.5,307.0,2666.0
3583,4962.0,4879.0,5045.0
3584,2892.0,102.0,5682.0
3585,1746.0,808.0,2684.0
3586,4299.5,3068.0,5531.0
3587,254.5,165.0,344.0
3588,4987.5,1390.0,8585.0
3589,4840.0,3120.0,6560.0
3590,4980.0,3325.0,6635.0
3591,1261.5,1125.0,1398.0
3592,1199.0,195.0,2203.0
3593,263.5,112.0,415.0
3594,426.5,8.0,845.0
3595,3200.5,3186.0,3215.0
3596,3838.5,2750.0,4927.0
3597,3663.0,1622.0,5704.0
3598,112.0,61.0,163.0
3599,1943.0,1171.0,2715.0
3600,4976.5,1079.0,8874.0
3601,1050.5,373.0,1728.0
3602,270.5,82.0,459.0
3603,4995.0,1097.0,8893.0
3604,1278.5,769.0,1788.0
3605,3374.0,576.0,6172.0
3606,135.0,30.0,240.0
3607,31.5,17.0,46.0
3608,2014.5,221.0,3808.0
3609,1451.0,280.0,2622.0
3610,1354.5,685.0,2024.0
3611,1615.0,1104.0,2126.0
3612,1108.5,1071.0,1146.0
3613,842.5,373.0,1312.0
3614,2388.5,1282.0,3495.0
3615,1208.0,79.0,2337.0
3616,4969.5,3412.0,6527.0
3617,757.5,124.0,1391.0
3618,3150.5,2016.0,4285.0
3619,4015.0,3667.0,4363.0
3620,2573.0,2537.0,2609.0
3621,2854.5,2681.0,3028.0
3622,707.0,406.0,1008.0
3623,4991.0,1909.0,8073.0
3624,4969.0,2974.0,6964.0
3625,416.5,91.0,742.0
3626,4981.0,2166.0,7796.0
3627,3115.0,1961.0,4269.0
3628,348.5,149.0,548.0
3629,1195.0,1142.0,1248.0
3630,522.5,0.0,1045.0
3631,671.0,203.0,1139.0
3632,1165.0,408.0,1922.0
3633,490.5,143.0,838.0
3634,4983.0,224.0,9742.0
3635,296.0,89.0,503.0
3636,883.0,0.0,1766.0
3637,344.0,0.0,688.0
3638,2671.0,1217.0,4125.0
3639,4983.0,4166.0,5800.0
3640,4677.5,4551.0,4804.0
3641,4988.0,471.0,9505.0
3642,2135.5,1412.0,2859.0
3643,4942.5,3584.0,6301.0
3644,692.0,635.0,749.0
3645,3161.5,1516.0,4807.0
3646,3745.0,2766.0,4724.0
3647,1256.0,485.0,2027.0
3648,46.5,0.0,93.0
3649,1324.5,567.0,2082.0
3650,3854.0,528.0,7180.0
3651,2331.0,738.0,3924.0
3652,3117.0,2599.0,3635.0
3653,3005.0,158.0,5852.0
3654,867.5,436.0,1299.0
3655,1692.0,1683.0,1701.0
3656,3742.5,3051.0,4434.0
3657,2116.0,938.0,3294.0
3658,1136.0,793.0,1479.0
3659,4961.0,4618.0,5304.0
3660,2432.0,501.0,4363.0
3661,3290.0,2297.0,4283.0
3662,78.0,38.0,118.0
3663,53.5,25.0,82.0
3664,1271.5,248.0,2295.0
3665,2389.5,464.0,4315.0
3666,596.5,336.0,857.0
3667,4987.0,1590.0,8384.0
3668,4988.5,2150.0,7827.0
3669,4985.0,2171.0,7799.0
3670,588.5,466.0,711.0
3671,170.5,170.0,171.0
3672,126.5,73.0,180.0
3673,1330.0,1250.0,1410.0
3674,82.5,29.0,136.0
3675,74.5,64.0,85.0
3676,3885.0,2325.0,5445.0
3677,51.0,2.0,100.0
3678,1900.0,1435.0,2365.0
3679,4989.5,3961.0,6018.0
3680,4988.0,1302.0,8674.0
3681,2686.5,249.0,5124.0
3682,3957.0,3339.0,4575.0
3683,1635.5,1587.0,1684.0
3684,2535.5,2246.0,2825.0
3685,2036.0,1950.0,2122.0
3686,2110.0,1812.0,2408.0
3687,2770.0,1785.0,3755.0
3688,232.5,163.0,302.0
3689,654.5,398.0,911.0
3690,166.0,60.0,272.0
