,mean,min,max
0-48,32.94574162282895,12.683000000000002,48.83670811414474
0-49,6.843197128982903,1.6105,11.916698111449612
0-50,7.439649332272302,5.250500000000001,9.531947079387043
0-51,5.577189777745958,2.3661282068672795,8.1005
0-52,19.043298305713815,2.0544999999999995,37.61
0-53,7.286830295870544,3.9195,10.895000000000001
0-54,7.858290756513835,3.9426307756288477,11.320363032006576
0-55,26.57733064275414,0.0,52.4786532137707
0-56,8.254768996841868,2.5195668715231836,13.636778112686157
0-57,5.555474762135035,1.9394999999999998,8.227500000000001
0-58,41.68926662991361,25.84508900676441,54.7075032668657
0-59,40.670883880320254,25.406240190181812,53.38592748474324
0-60,6.958581748229881,3.309002074623746,11.994061087626735
0-61,5.004305906380601,0.013499999999999623,14.65795305244671
0-62,5.084123344564207,1.786500000000001,9.148116722821037
0-63,15.728899999999998,0.18099999999999916,33.869499999999995
0-64,14.901729956058556,2.0395000000000003,35.1445
0-65,2.977099999999999,1.6859999999999986,5.395
0-66,3.2789792259754975,0.07649999999999846,6.310748064938744
0-67,3.8201693252498727,0.3464999999999998,8.3099275013499
0-68,3.463456625600383,0.39750000000000085,7.120194499954449
0-69,21.8324,1.1035000000000004,32.4335
0-70,3.3876303082713144,0.009000000000000341,11.474
0-71,4.8602,0.8189999999999991,8.3095
0-72,5.325225367437241,1.8255,8.8775
0-73,10.05100538888512,2.450000000000001,33.124500000000005
0-74,10.49993697555294,2.9299999999999997,33.395
0-75,9.404376305416395,2.051,16.128000000000004
0-76,6.949360730536481,0.0,17.9468036526824
0-77,5.735560483189589,3.245151207973974,13.3185
0-78,4.143238959469238,1.1679961576132678,8.302000000000001
0-79,16.74672324732089,1.0045000000000002,36.28235811830223
0-80,5.3379790183232645,0.05000000000000071,8.40160843121694
0-81,5.0228257646072,0.16169661815023684,9.865432204885762
0-82,4.1826938434204886,1.0555000000000003,9.189969217102446
0-83,13.555283136034399,0.20899999999999963,47.7717872577469
0-84,6.591230950698675,1.035499999999999,10.2395
0-85,16.0683,2.3805000000000005,38.6685
0-86,3.8817485623210293,1.0587428116051463,7.875
0-87,15.940161572675475,0.8410000000000002,52.74593116029305
0-88,4.411899999999999,0.0,9.1495
0-89,9.485831393960769,5.6564999999999985,14.037
0-90,15.579459432491378,0.285176259098054,36.681
0-91,5.259633120817333,0.9344999999999999,9.946161379791608
0-92,7.0226,2.5219999999999994,12.214
0-93,15.594295024920413,0.008000000000000007,37.4965
0-94,4.784419712648832,0.8530000000000006,7.67909856324416
0-95,5.507379450211772,3.614391872319411,7.353298224552228
0-96,7.716918377443436,2.9770000000000003,12.34785402500014
0-97,5.353379845733862,0.8690000000000015,9.963899228669307
0-98,6.54955940705723,0.17475664008356873,10.468
0-99,25.267420710156276,0.3169999999999993,61.755500000000005
0-100,18.8138080966279,2.398999999999999,35.510999999999996
0-101,5.135700000000001,0.0,11.171500000000002
0-102,7.389828872596415,4.059718830774366,10.2345
0-103,5.228262599336206,2.4218486338721146,7.784887055738329
0-104,4.752698176386645,1.1614300842320056,8.847000000000001
0-105,8.418402887052151,6.773999999999999,12.420239492565607
0-106,5.028985333217938,2.744475778785847,7.321450887303842
0-107,6.401622621087222,2.8569999999999984,9.752613105436117
0-108,16.550730279240934,1.6400000000000006,37.6595
0-109,17.207700000000003,2.4604999999999997,32.27
0-110,2.4678000000000004,0.42650000000000077,6.095999999999999
0-111,17.172898651519,2.032000000000001,39.114999999999995
0-112,6.9915760713580815,0.0,11.48
0-113,4.2606876892437295,2.288499999999999,7.105438446218648
0-114,15.883317528973759,3.5205,56.77759012037705
0-115,5.257416743102819,1.4993487498962068,9.162127888868701
0-116,16.674963600269322,3.3235,34.545
0-117,7.612198455168753,4.479,11.472
0-118,6.991084628619889,3.4241672488553405,13.828499999999998
0-119,27.94880444553691,2.1506485843147782,66.20328682168488
0-120,3.25653177959913,0.35600000000000076,8.588
0-121,4.578093929090032,0.11299999999999955,12.359500000000004
0-122,4.320747562447715,1.4184043910471562,8.18838288645098
0-123,21.1630367541157,0.025000000000000355,35.369641885289255
0-124,5.161144682230091,1.5415832985850981,9.665568347064351
0-125,16.70792741402424,1.751,34.67600000000001
0-126,3.687909777224003,0.0,8.472424443060007
0-127,16.27255957020182,3.06,35.99319114521429
0-128,5.293034710835224,0.5269999999999992,8.641999999999998
